3248,32,1,2025-03-26 12:42:53.1129217,0001-01-01 00:00:00.0000000,0,0
3249,33,1,2025-03-26 12:42:53.1138368,2025-03-26 12:43:41.2366258,,0
3250,32,1,2025-03-26 12:43:22.3580028,0001-01-01 00:00:00.0000000,0,0
3251,33,4,2025-03-26 12:43:22.3587367,2025-03-26 12:49:59.7985873,,0
3252,32,1,2025-03-26 12:49:00.0510309,0001-01-01 00:00:00.0000000,0,0
3253,33,1,2025-03-26 12:49:00.0522303,2025-03-26 13:15:17.7207574,,0
3254,32,11,2025-03-26 12:49:59.7994492,2025-03-26 12:50:39.7791387,0,0
3255,33,4,2025-03-26 12:50:39.7798948,2025-03-26 13:08:06.1406512,0,0
3256,32,1,2025-03-26 13:02:40.7701432,0001-01-01 00:00:00.0000000,0,0
3257,33,1,2025-03-26 13:02:40.7708385,2025-03-26 13:04:12.0775114,,0
3258,32,11,2025-03-26 13:08:06.1413646,2025-03-26 13:08:57.4908580,0,0
3259,33,3,2025-03-26 13:08:57.4919353,0001-01-01 00:00:00.0000000,0,0
3260,34,11,2025-03-26 13:15:17.7218600,2025-03-26 13:16:10.3046737,0,0
3261,2040,4,2025-03-26 13:16:10.3052505,2025-03-26 13:16:39.8911061,0,0
3262,32,11,2025-03-26 13:16:39.8916707,2025-03-26 13:17:12.9506466,0,0
3263,33,4,2025-03-26 13:17:12.9513636,2025-03-26 13:25:40.8826159,0,0
3264,32,11,2025-03-26 13:25:40.8833447,2025-03-26 13:26:26.7407994,0,0
3265,33,4,2025-03-26 13:26:26.7413764,2025-03-26 13:31:11.6396393,0,0
3266,32,11,2025-03-26 13:31:11.6408469,2025-03-26 13:32:09.9034447,0,0
3267,33,2,2025-03-26 13:32:09.9044520,2025-04-09 08:40:42.6213976,0,0
3268,8,1,2025-03-27 08:51:46.3692952,0001-01-01 00:00:00.0000000,0,0
3269,9,3,2025-03-27 08:51:46.3745223,0001-01-01 00:00:00.0000000,0,0
3270,32,1,2025-03-27 11:46:07.9189119,0001-01-01 00:00:00.0000000,0,0
3271,33,1,2025-03-27 11:46:07.9214440,2025-03-27 11:47:52.0998808,,0
3272,32,1,2025-03-27 11:48:54.1536219,0001-01-01 00:00:00.0000000,0,0
3273,33,4,2025-03-27 11:48:54.1546687,2025-03-27 11:49:50.8185801,,0
3274,32,11,2025-03-27 11:49:50.8214976,2025-03-27 11:56:13.6302723,0,0
3275,33,1,2025-03-27 11:56:13.6348291,2025-03-27 11:57:28.6426272,0,0
3276,32,1,2025-03-27 12:06:39.3581602,0001-01-01 00:00:00.0000000,0,0
3277,33,1,2025-03-27 12:06:39.3587686,2025-03-27 12:07:11.7019918,,0
3278,32,1,2025-03-27 12:06:57.9205078,0001-01-01 00:00:00.0000000,0,0
3279,33,4,2025-03-27 12:06:57.9216302,2025-03-27 12:07:41.1586179,,0
3280,32,13,2025-03-27 12:07:41.1595309,0001-01-01 00:00:00.0000000,,0
3281,32,13,2025-03-27 13:17:39.8557475,0001-01-01 00:00:00.0000000,,0
3282,32,1,2025-04-02 08:21:00.6165280,0001-01-01 00:00:00.0000000,0,0
3283,33,1,2025-04-02 08:21:00.6237084,2025-04-02 08:24:08.2762126,,0
3284,34,11,2025-04-02 08:24:08.2826366,2025-04-02 08:25:52.5967112,0,0
3285,2040,4,2025-04-02 08:25:52.5975892,2025-04-02 10:10:19.1184612,0,0
3286,35,1,2025-04-02 09:33:30.7460887,0001-01-01 00:00:00.0000000,0,0
3287,36,4,2025-04-02 09:33:30.7482857,2025-04-02 09:44:48.3446207,,0
3288,35,1,2025-04-02 09:35:49.5570630,0001-01-01 00:00:00.0000000,0,0
3289,36,3,2025-04-02 09:35:49.5589008,0001-01-01 00:00:00.0000000,0,0
3290,35,13,2025-04-02 09:44:48.3494653,0001-01-01 00:00:00.0000000,,0
3291,35,1,2025-04-02 09:58:54.6934743,0001-01-01 00:00:00.0000000,0,0
3292,36,4,2025-04-02 09:58:54.6944834,2025-04-02 10:02:40.7449627,,0
3293,35,13,2025-04-02 10:02:40.7456930,0001-01-01 00:00:00.0000000,,0
3294,32,11,2025-04-02 10:10:19.1197488,2025-04-02 10:12:40.9912403,0,0
3295,33,1,2025-04-02 10:12:40.9919869,2025-04-02 10:14:49.1018397,0,0
3296,32,1,2025-04-02 10:17:13.1062274,0001-01-01 00:00:00.0000000,0,0
3297,33,1,2025-04-02 10:17:13.1073135,2025-04-02 10:20:08.3076998,,0
3298,32,1,2025-04-02 10:17:46.1873237,0001-01-01 00:00:00.0000000,0,0
3299,33,4,2025-04-02 10:17:46.1878559,2025-04-02 10:20:38.8428207,,0
3300,32,13,2025-04-02 10:20:38.8440002,0001-01-01 00:00:00.0000000,,0
3301,32,1,2025-04-02 10:22:58.3552091,0001-01-01 00:00:00.0000000,0,0
3302,33,3,2025-04-02 10:22:58.3558199,0001-01-01 00:00:00.0000000,0,0
3303,8,1,2025-04-02 12:45:49.8191179,0001-01-01 00:00:00.0000000,0,0
3304,9,3,2025-04-02 12:45:49.8233829,0001-01-01 00:00:00.0000000,0,0
3305,8,1,2025-04-02 13:03:37.1137738,0001-01-01 00:00:00.0000000,0,0
3306,9,4,2025-04-02 13:03:37.1151118,2025-04-03 10:16:00.6696457,,0
3307,32,1,2025-04-02 13:21:06.9033869,0001-01-01 00:00:00.0000000,0,0
3308,33,4,2025-04-02 13:21:06.9042669,2025-04-02 13:27:32.6685796,,0
3309,32,11,2025-04-02 13:27:32.6719353,2025-04-02 13:28:28.4774223,0,0
3310,33,4,2025-04-02 13:28:28.4818620,2025-04-02 13:31:19.4650857,0,0
3311,32,11,2025-04-02 13:31:19.4658814,2025-04-02 13:31:50.2444665,0,0
3312,33,4,2025-04-02 13:31:50.2460006,2025-04-02 13:32:24.9279098,0,0
3313,32,11,2025-04-02 13:32:24.9289313,2025-04-02 13:32:58.7956597,0,0
3314,33,3,2025-04-02 13:32:58.7978103,0001-01-01 00:00:00.0000000,0,0
3315,32,1,2025-04-02 13:46:39.7832851,0001-01-01 00:00:00.0000000,0,0
3316,33,4,2025-04-02 13:46:39.7838407,2025-04-02 13:47:07.3664019,,0
3317,32,11,2025-04-02 13:47:07.3675425,2025-04-02 13:47:35.3442645,0,0
3318,33,1,2025-04-02 13:47:35.3455672,2025-04-02 14:22:44.4416638,0,0
3319,35,1,2025-04-02 14:20:22.5218629,0001-01-01 00:00:00.0000000,0,0
3320,36,3,2025-04-02 14:20:22.5227910,0001-01-01 00:00:00.0000000,0,0
3321,32,1,2025-04-02 14:21:30.7979325,0001-01-01 00:00:00.0000000,0,0
3322,33,4,2025-04-02 14:21:30.7985556,2025-04-02 14:53:05.7486270,,0
3323,34,11,2025-04-02 14:22:44.4425004,2025-04-02 14:24:02.3832228,0,0
3324,2040,4,2025-04-02 14:24:02.3858959,2025-04-02 14:26:51.6893331,0,0
3325,32,11,2025-04-02 14:26:51.6903315,2025-04-02 14:27:34.5628727,0,0
3326,33,3,2025-04-02 14:27:34.5635146,0001-01-01 00:00:00.0000000,0,0
3327,32,13,2025-04-02 14:53:05.7499676,0001-01-01 00:00:00.0000000,,0
3328,32,1,2025-04-02 14:54:09.5414038,0001-01-01 00:00:00.0000000,0,0
3329,33,4,2025-04-02 14:54:09.5419612,2025-04-02 14:54:31.4153838,,0
3330,32,13,2025-04-02 14:54:31.4160978,0001-01-01 00:00:00.0000000,,0
3331,8,1,2025-04-03 09:17:37.1810356,0001-01-01 00:00:00.0000000,0,0
3332,9,1,2025-04-03 09:17:37.1868393,2025-04-03 09:24:00.8260203,,0
3333,8,1,2025-04-03 09:26:25.0582959,0001-01-01 00:00:00.0000000,0,0
3334,9,2,2025-04-03 09:26:25.0590402,2025-04-03 09:50:57.1349468,,0
3335,8,1,2025-04-03 09:29:44.2057618,0001-01-01 00:00:00.0000000,0,0
3336,9,1,2025-04-03 09:29:44.2063363,2025-04-03 09:30:15.6503861,,0
3337,8,1,2025-04-03 09:52:15.9261170,0001-01-01 00:00:00.0000000,0,0
3338,9,4,2025-04-03 09:52:15.9267416,2025-04-03 10:14:13.6436067,,0
3339,8,11,2025-04-03 10:14:13.6485409,2025-04-03 10:14:54.0335304,0,0
3340,9,1,2025-04-03 10:14:54.0367552,2025-04-03 10:16:50.2649587,0,0
3341,8,13,2025-04-03 10:16:00.6706216,0001-01-01 00:00:00.0000000,3,0
3342,8,1,2025-04-03 10:20:33.9321262,0001-01-01 00:00:00.0000000,0,0
3343,9,4,2025-04-03 10:20:33.9328561,2025-04-03 10:21:05.4894093,,0
3344,8,11,2025-04-03 10:21:05.4899943,2025-04-03 10:24:34.6685206,0,0
3345,9,2,2025-04-03 10:24:34.6692487,2025-04-03 10:25:12.6177816,0,0
3346,32,1,2025-04-03 10:39:24.5273426,0001-01-01 00:00:00.0000000,0,0
3347,33,1,2025-04-03 10:39:24.5278648,2025-04-03 10:41:12.5359366,,0
3348,32,1,2025-04-03 10:45:06.9704765,0001-01-01 00:00:00.0000000,0,0
3349,33,1,2025-04-03 10:45:06.9711512,2025-04-03 10:45:43.3781759,,0
3350,32,1,2025-04-03 10:50:29.3951097,0001-01-01 00:00:00.0000000,0,0
3351,33,2,2025-04-03 10:50:29.3956642,2025-04-03 10:52:56.8130023,,0
3352,32,1,2025-04-03 10:55:07.0222240,0001-01-01 00:00:00.0000000,0,0
3353,33,4,2025-04-03 10:55:07.0230864,2025-04-03 10:56:31.9045073,,0
3354,32,11,2025-04-03 10:56:31.9055377,2025-04-03 10:57:57.8414776,0,0
3355,33,1,2025-04-03 10:57:57.8424884,2025-04-03 11:03:17.1877867,0,0
3356,32,1,2025-04-03 11:05:29.8373066,0001-01-01 00:00:00.0000000,0,0
3357,33,4,2025-04-03 11:05:29.8415668,2025-04-03 11:12:06.0607927,,0
3358,32,11,2025-04-03 11:12:06.0615023,2025-04-03 11:22:57.3399593,0,0
3359,33,4,2025-04-03 11:22:57.3412867,2025-04-03 11:25:28.9080011,0,0
3360,32,11,2025-04-03 11:25:28.9093796,2025-04-03 11:26:02.8672884,0,0
3361,33,2,2025-04-03 11:26:02.8688631,2025-04-03 11:37:48.2569221,0,0
3362,32,1,2025-04-03 11:46:21.4074543,0001-01-01 00:00:00.0000000,0,0
3363,33,1,2025-04-03 11:46:21.4082830,2025-04-03 11:49:04.5908842,,0
3364,34,11,2025-04-03 11:49:04.5916063,2025-04-03 11:50:17.2879435,0,0
3365,2040,4,2025-04-03 11:50:17.2887567,2025-04-03 11:55:33.4746144,0,0
3366,32,11,2025-04-03 11:55:33.4756539,2025-04-03 11:58:05.1556486,0,0
3367,33,2,2025-04-03 11:58:05.1562810,2025-04-03 12:00:24.2255980,0,0
3368,32,1,2025-04-03 12:17:01.0982305,0001-01-01 00:00:00.0000000,0,0
3369,33,4,2025-04-03 12:17:01.0988570,2025-04-03 12:17:27.3373652,,0
3370,32,11,2025-04-03 12:17:27.3387704,2025-04-03 12:24:22.9876289,0,0
3371,33,1,2025-04-03 12:24:22.9885841,2025-04-03 12:25:15.2690196,0,0
3372,34,11,2025-04-03 12:25:15.2696573,2025-04-03 12:27:48.2851777,0,0
3373,2040,4,2025-04-03 12:27:48.2859558,2025-04-03 12:31:02.2237097,0,0
3374,32,11,2025-04-03 12:31:02.2250160,2025-04-03 12:34:38.7163541,0,0
3375,33,1,2025-04-03 12:34:38.7172560,2025-04-03 12:37:03.3516144,0,0
3376,32,1,2025-04-03 13:02:48.0255501,0001-01-01 00:00:00.0000000,0,0
3377,33,4,2025-04-03 13:02:48.0262439,2025-04-03 13:16:07.3406440,,0
3378,32,11,2025-04-03 13:16:07.3415805,2025-04-03 13:16:49.5626921,0,0
3379,33,2,2025-04-03 13:16:49.5634472,2025-04-03 13:30:57.4196430,0,0
3380,32,1,2025-04-03 14:45:26.3307304,0001-01-01 00:00:00.0000000,0,0
3381,33,4,2025-04-03 14:45:26.3343673,2025-04-03 14:47:25.8084985,,0
3382,32,11,2025-04-03 14:47:25.8106804,2025-04-03 14:50:01.0763717,0,0
3383,33,1,2025-04-03 14:50:01.0801419,2025-04-03 14:53:03.3266605,0,0
3384,34,11,2025-04-03 14:53:03.3275524,2025-04-03 14:55:59.8771696,0,0
3385,2040,4,2025-04-03 14:55:59.8789173,2025-04-03 14:59:26.4714048,0,0
3386,32,11,2025-04-03 14:59:26.4721625,2025-04-03 15:03:47.6573936,0,0
3387,33,1,2025-04-03 15:03:47.6582463,2025-04-03 15:06:08.3219539,0,0
3388,32,1,2025-04-03 15:12:38.8555435,0001-01-01 00:00:00.0000000,0,0
3389,33,1,2025-04-03 15:12:38.8561853,2025-04-03 15:13:12.8894556,,0
3390,34,11,2025-04-03 15:13:12.8908969,2025-04-03 15:14:09.5434569,0,0
3391,2040,4,2025-04-03 15:14:09.5442131,2025-04-03 15:15:14.2722812,0,0
3392,32,11,2025-04-03 15:15:14.2734922,2025-04-03 15:15:50.9217722,0,0
3393,33,2,2025-04-03 15:15:50.9223838,2025-04-03 15:19:40.3773099,0,0
3394,8,1,2025-04-03 15:23:58.4699733,0001-01-01 00:00:00.0000000,0,0
3395,9,4,2025-04-03 15:23:58.4709938,2025-04-03 15:28:16.9504665,,0
3396,8,11,2025-04-03 15:28:16.9520723,2025-04-03 15:30:20.3043368,0,0
3397,9,1,2025-04-03 15:30:20.3054262,2025-04-03 15:30:53.0073988,0,0
3398,8,1,2025-04-03 15:34:57.5218825,0001-01-01 00:00:00.0000000,0,0
3399,9,2,2025-04-03 15:34:57.5226972,2025-04-03 15:35:37.6669963,,0
3400,8,1,2025-04-03 15:37:10.5142135,0001-01-01 00:00:00.0000000,0,0
3401,9,4,2025-04-03 15:37:10.5146699,2025-04-03 15:37:51.5526453,,0
3402,8,11,2025-04-03 15:37:51.5532750,2025-04-03 15:38:26.6188870,0,0
3403,9,4,2025-04-03 15:38:26.6196772,2025-04-03 15:39:25.9828840,0,0
3404,8,11,2025-04-03 15:39:25.9838375,2025-04-03 15:42:11.2959546,0,0
3405,9,2,2025-04-03 15:42:11.2966720,2025-04-03 15:44:22.1920013,0,0
3406,32,1,2025-04-06 08:19:46.5968373,0001-01-01 00:00:00.0000000,0,0
3407,33,1,2025-04-06 08:19:46.6036056,2025-04-06 08:20:35.9395424,,0
3408,32,1,2025-04-06 08:20:23.6215924,0001-01-01 00:00:00.0000000,0,0
3409,33,4,2025-04-06 08:20:23.6223118,2025-04-06 08:22:15.4714797,,0
3410,32,11,2025-04-06 08:22:15.4747227,2025-04-06 08:23:06.4980715,0,0
3411,33,1,2025-04-06 08:23:06.5014108,2025-04-06 10:42:23.1050566,0,0
3412,35,1,2025-04-06 09:32:57.7729347,0001-01-01 00:00:00.0000000,0,0
3413,36,4,2025-04-06 09:32:57.7734738,2025-04-06 09:39:58.0786739,,0
3414,35,11,2025-04-06 09:39:58.0800221,2025-04-06 09:57:24.0644816,0,0
3415,36,1,2025-04-06 09:57:24.0656626,2025-04-06 13:17:24.6347681,0,0
3416,35,1,2025-04-06 10:03:38.6116972,0001-01-01 00:00:00.0000000,0,0
3417,36,4,2025-04-06 10:03:38.6134024,2025-04-06 14:12:59.8830276,,0
3418,34,11,2025-04-06 10:42:23.1081094,2025-04-06 10:42:42.1244869,0,0
3419,2040,4,2025-04-06 10:42:42.1273399,2025-04-06 10:43:38.6758916,0,0
3420,32,11,2025-04-06 10:43:38.6769028,2025-04-06 10:44:21.6279867,0,0
3421,33,2,2025-04-06 10:44:21.6286534,2025-04-08 14:15:59.8321935,0,0
3422,32,1,2025-04-06 12:15:44.3958059,0001-01-01 00:00:00.0000000,0,0
3423,33,1,2025-04-06 12:15:44.4013168,2025-04-06 12:16:49.8413138,,0
3424,32,1,2025-04-06 12:16:30.3604095,0001-01-01 00:00:00.0000000,0,0
3425,33,4,2025-04-06 12:16:30.3614254,2025-04-06 12:17:28.7425022,,0
3426,32,11,2025-04-06 12:17:28.7466168,2025-04-06 12:20:03.9688259,0,0
3427,33,1,2025-04-06 12:20:03.9726048,2025-04-08 12:57:02.1264511,0,0
3428,37,3,2025-04-06 13:17:24.6354587,0001-01-01 00:00:00.0000000,0,0
3429,36,4,2025-04-06 13:18:35.6730861,2025-04-06 13:20:26.4492006,0,0
3430,35,11,2025-04-06 13:20:26.4507264,2025-04-06 13:22:56.2189268,0,0
3431,36,1,2025-04-06 13:22:56.2196251,2025-04-06 13:24:25.0264912,0,0
3432,37,1,2025-04-06 13:24:25.0275834,2025-04-06 13:24:44.3400366,0,0
3433,35,1,2025-04-06 13:51:34.7400621,0001-01-01 00:00:00.0000000,0,0
3434,36,4,2025-04-06 13:51:34.7412478,2025-04-06 13:52:00.4601208,,0
3435,35,11,2025-04-06 13:52:00.4615544,2025-04-06 13:53:05.3888273,0,0
3436,36,1,2025-04-06 13:53:05.3897866,2025-04-06 13:58:05.8191648,0,0
3437,37,3,2025-04-06 13:58:05.8197617,0001-01-01 00:00:00.0000000,0,0
3438,36,1,2025-04-06 14:03:55.2377975,2025-04-06 14:10:36.1518286,0,0
3439,37,2,2025-04-06 14:10:36.1565321,2025-04-06 14:11:07.2116340,0,0
3440,35,11,2025-04-06 14:12:59.8841176,2025-04-06 14:13:35.4890411,0,0
3441,36,3,2025-04-06 14:13:35.4902759,0001-01-01 00:00:00.0000000,0,0
3442,35,1,2025-04-06 14:19:52.1412035,0001-01-01 00:00:00.0000000,0,0
3443,36,2,2025-04-06 14:19:52.1418240,2025-04-06 14:20:16.3949308,,0
3444,35,1,2025-04-06 14:24:54.1318044,0001-01-01 00:00:00.0000000,0,0
3445,36,3,2025-04-06 14:24:54.1323252,0001-01-01 00:00:00.0000000,0,0
3446,8,1,2025-04-06 14:53:16.9861321,0001-01-01 00:00:00.0000000,0,0
3447,9,4,2025-04-06 14:53:16.9870014,2025-04-06 15:16:05.4984321,,0
3448,8,11,2025-04-06 15:16:05.4993111,2025-04-06 15:20:04.2637942,0,0
3449,9,1,2025-04-06 15:20:04.2649161,2025-04-06 15:20:28.3166537,0,0
3450,8,1,2025-04-06 15:21:55.3011299,0001-01-01 00:00:00.0000000,0,0
3451,9,4,2025-04-06 15:21:55.3018097,2025-04-06 15:22:25.3898359,,0
3452,8,11,2025-04-06 15:22:25.3905409,2025-04-06 15:23:37.3524323,0,0
3453,9,2,2025-04-06 15:23:37.3531824,2025-04-06 15:27:21.2942248,0,0
3454,32,1,2025-04-07 09:42:23.7168376,0001-01-01 00:00:00.0000000,0,0
3455,33,4,2025-04-07 09:42:23.7213058,2025-04-07 09:44:16.3270757,,0
3456,32,11,2025-04-07 09:44:16.3323275,2025-04-07 10:50:22.9932031,0,0
3457,33,1,2025-04-07 10:50:22.9973532,2025-04-07 11:59:56.5397112,0,0
3458,34,11,2025-04-07 11:59:56.5436616,2025-04-07 12:03:53.1530414,0,0
3459,2040,4,2025-04-07 12:03:53.1547502,2025-04-07 12:35:34.6908284,0,0
3460,32,11,2025-04-07 12:35:34.6960907,2025-04-07 12:40:42.6368768,0,0
3461,33,2,2025-04-07 12:40:42.6378447,2025-04-07 12:41:15.4165358,0,0
3462,32,1,2025-04-08 04:09:21.5235802,0001-01-01 00:00:00.0000000,0,0
3463,33,3,2025-04-08 04:09:21.5300298,0001-01-01 00:00:00.0000000,0,0
3464,8,1,2025-04-08 04:11:19.9661416,0001-01-01 00:00:00.0000000,0,0
3465,9,3,2025-04-08 04:11:19.9670575,0001-01-01 00:00:00.0000000,0,0
3466,8,1,2025-04-08 04:12:31.4307864,0001-01-01 00:00:00.0000000,0,0
3467,9,3,2025-04-08 04:12:31.4318408,0001-01-01 00:00:00.0000000,0,0
3468,35,1,2025-04-08 04:16:09.8889191,0001-01-01 00:00:00.0000000,0,0
3469,36,3,2025-04-08 04:16:09.8899059,0001-01-01 00:00:00.0000000,0,0
3470,8,1,2025-04-08 09:31:54.6371762,0001-01-01 00:00:00.0000000,0,0
3471,9,3,2025-04-08 09:31:54.6440624,0001-01-01 00:00:00.0000000,0,0
3472,34,3,2025-04-08 12:57:02.1357488,0001-01-01 00:00:00.0000000,0,0
3473,8,1,2025-04-08 13:16:28.9742736,0001-01-01 00:00:00.0000000,0,0
3474,9,3,2025-04-08 13:16:28.9787808,0001-01-01 00:00:00.0000000,0,0
3475,32,1,2025-04-08 13:30:44.6151006,0001-01-01 00:00:00.0000000,0,0
3476,33,3,2025-04-08 13:30:44.7112801,0001-01-01 00:00:00.0000000,0,0
3477,35,1,2025-04-08 13:43:02.2633097,0001-01-01 00:00:00.0000000,0,0
3478,36,4,2025-04-08 13:43:02.2718154,2025-04-08 13:45:01.4483940,,0
3479,35,11,2025-04-08 13:45:01.4617734,2025-04-08 13:46:39.2928611,0,0
3480,36,1,2025-04-08 13:46:39.3000029,2025-04-08 13:48:52.3704044,0,0
3481,37,3,2025-04-08 13:48:52.3718356,0001-01-01 00:00:00.0000000,0,0
3482,36,4,2025-04-08 13:51:12.8272175,2025-04-08 13:53:02.0169296,0,0
3483,32,1,2025-04-08 13:52:16.5978410,0001-01-01 00:00:00.0000000,0,0
3484,33,4,2025-04-08 13:52:16.5993353,2025-04-08 13:52:52.3738108,,0
3485,32,11,2025-04-08 13:52:52.3762211,2025-04-08 14:21:15.6400679,0,0
3486,35,11,2025-04-08 13:53:02.0194511,2025-04-08 13:54:04.1481784,0,0
3487,36,1,2025-04-08 13:54:04.1493581,2025-04-08 13:55:40.0941057,0,0
3488,37,2,2025-04-08 13:55:40.0947734,2025-04-08 14:09:24.5222715,0,0
3489,35,1,2025-04-08 14:12:32.8764395,0001-01-01 00:00:00.0000000,0,0
3490,36,1,2025-04-08 14:12:32.8771678,2025-04-08 14:13:53.0750625,,0
3491,37,3,2025-04-08 14:13:53.0766107,0001-01-01 00:00:00.0000000,0,0
3492,36,4,2025-04-08 14:14:30.8057131,2025-04-08 14:16:00.9555798,0,0
3493,35,11,2025-04-08 14:16:00.9594059,2025-04-08 14:17:00.4335309,0,0
3494,36,2,2025-04-08 14:17:00.4351325,2025-04-08 14:18:04.5326480,0,0
3495,35,1,2025-04-08 14:20:12.4468613,0001-01-01 00:00:00.0000000,0,0
3496,36,4,2025-04-08 14:20:12.4489660,2025-04-08 14:25:05.5092233,,0
3497,35,1,2025-04-08 14:20:40.4944937,0001-01-01 00:00:00.0000000,0,0
3498,36,1,2025-04-08 14:20:40.4951427,2025-04-08 14:23:20.4626166,,0
3499,33,2,2025-04-08 14:21:15.6432875,2025-04-08 14:21:50.5982133,0,0
3500,37,3,2025-04-08 14:23:20.4634603,0001-01-01 00:00:00.0000000,0,0
3501,36,4,2025-04-08 14:23:39.3845753,2025-04-08 14:24:04.5051994,0,0
3502,35,13,2025-04-08 14:24:04.5059024,0001-01-01 00:00:00.0000000,,0
3503,35,11,2025-04-08 14:25:05.5102566,2025-04-08 14:26:14.2301398,0,0
3504,36,1,2025-04-08 14:26:14.2310811,2025-04-08 14:27:15.4585026,0,0
3505,37,1,2025-04-08 14:27:15.4595531,2025-04-08 14:28:54.9163811,0,0
3506,35,1,2025-04-08 14:31:06.5253506,0001-01-01 00:00:00.0000000,0,0
3507,36,4,2025-04-08 14:31:06.5266890,2025-04-08 14:31:32.8208184,,0
3508,35,11,2025-04-08 14:31:32.8217914,2025-04-08 14:38:08.1775104,0,0
3509,36,1,2025-04-08 14:38:08.1783035,2025-04-08 14:38:45.0552339,0,0
3510,37,3,2025-04-08 14:38:45.0563783,0001-01-01 00:00:00.0000000,0,0
3511,36,2,2025-04-08 14:39:39.8103665,2025-04-08 14:40:09.2285132,0,0
3512,32,1,2025-04-09 08:45:49.1294079,0001-01-01 00:00:00.0000000,0,0
3513,33,4,2025-04-09 08:45:49.1423129,2025-04-09 08:46:13.2134883,,0
3514,32,11,2025-04-09 08:46:13.2224797,2025-04-09 08:46:32.5189226,0,0
3515,33,2,2025-04-09 08:46:32.5411302,2025-04-09 08:47:02.0000901,0,0
3516,32,1,2025-04-09 11:30:56.3648596,0001-01-01 00:00:00.0000000,0,0
3517,33,1,2025-04-09 11:30:56.4629807,2025-04-09 11:59:18.7366582,,0
3518,32,1,2025-04-09 11:31:50.3969738,0001-01-01 00:00:00.0000000,0,0
3519,33,3,2025-04-09 11:31:50.4082690,0001-01-01 00:00:00.0000000,0,0
3520,32,1,2025-04-09 11:47:59.1973628,0001-01-01 00:00:00.0000000,0,0
3521,33,4,2025-04-09 11:47:59.1988072,2025-04-09 11:57:02.6775185,,0
3522,35,1,2025-04-09 11:49:51.4310311,0001-01-01 00:00:00.0000000,0,0
3523,36,3,2025-04-09 11:49:51.4339400,0001-01-01 00:00:00.0000000,0,0
3524,8,1,2025-04-09 11:50:55.4973432,0001-01-01 00:00:00.0000000,0,0
3525,9,1,2025-04-09 11:50:55.4993512,2025-04-09 11:55:11.3351674,,0
3526,32,2,2025-04-09 11:57:02.6903262,2025-04-09 11:58:22.3057675,0,0
3527,34,2,2025-04-09 11:59:18.7447676,2025-04-09 12:33:45.8141287,0,0
3528,8,1,2025-04-09 12:00:26.3533731,0001-01-01 00:00:00.0000000,0,0
3529,9,4,2025-04-09 12:00:26.3545565,2025-04-09 12:03:30.1381279,,0
3530,8,1,2025-04-09 12:03:30.2360849,2025-04-09 12:04:31.7445748,0,0
3531,9,2,2025-04-09 12:04:31.7453183,2025-04-09 12:04:40.8927234,0,0
3532,32,1,2025-04-09 12:05:34.2574310,0001-01-01 00:00:00.0000000,0,0
3533,33,4,2025-04-09 12:05:34.2594275,2025-04-09 12:06:22.1106199,,0
3534,32,1,2025-04-09 12:06:22.1129021,2025-04-09 12:08:28.0208939,0,0
3535,32,1,2025-04-09 12:09:43.8508323,0001-01-01 00:00:00.0000000,0,0
3536,33,2,2025-04-09 12:09:43.8522431,2025-04-09 12:12:15.0618153,,0
3537,35,1,2025-04-09 12:14:21.9813023,0001-01-01 00:00:00.0000000,0,0
3538,36,3,2025-04-09 12:14:21.9837453,0001-01-01 00:00:00.0000000,0,0
3539,8,1,2025-04-09 12:16:40.9671245,0001-01-01 00:00:00.0000000,0,0
3540,9,1,2025-04-09 12:16:40.9678606,2025-04-09 12:18:35.4187867,,0
3541,8,1,2025-04-09 12:19:32.5944280,0001-01-01 00:00:00.0000000,0,0
3542,9,2,2025-04-09 12:19:32.5957434,2025-04-09 12:20:39.0728185,,0
3543,8,1,2025-04-09 12:22:04.9905490,0001-01-01 00:00:00.0000000,0,0
3544,9,4,2025-04-09 12:22:04.9911710,2025-04-09 12:23:58.7509219,,0
3545,8,1,2025-04-09 12:23:58.7523524,2025-04-09 12:26:39.6945927,0,0
3546,9,2,2025-04-09 12:26:39.6953319,2025-04-09 12:26:45.2912274,0,0
3547,32,1,2025-04-09 12:27:42.0319727,0001-01-01 00:00:00.0000000,0,0
3548,33,1,2025-04-09 12:27:42.0325057,2025-04-09 12:29:53.7241886,,0
3549,8,1,2025-04-09 12:30:34.5470005,0001-01-01 00:00:00.0000000,0,0
3550,9,2,2025-04-09 12:30:34.5522374,2025-04-09 12:31:23.7740540,,0
3551,32,1,2025-04-09 14:28:15.9820481,0001-01-01 00:00:00.0000000,0,0
3552,33,3,2025-04-09 14:28:15.9891944,0001-01-01 00:00:00.0000000,0,0
3553,32,1,2025-04-09 14:29:40.5362625,0001-01-01 00:00:00.0000000,0,0
3554,33,3,2025-04-09 14:29:40.5377845,0001-01-01 00:00:00.0000000,0,0
3555,32,1,2025-04-09 14:34:42.0520546,0001-01-01 00:00:00.0000000,0,0
3556,33,1,2025-04-09 14:34:42.0530210,2025-04-09 15:06:29.8341390,,0
3557,35,1,2025-04-09 14:41:09.6823895,0001-01-01 00:00:00.0000000,0,0
3558,36,3,2025-04-09 14:41:09.6837382,0001-01-01 00:00:00.0000000,0,0
3559,32,1,2025-04-09 15:02:03.3064968,0001-01-01 00:00:00.0000000,0,0
