2480,1063,1762,2025-04-09 17:49:22.7123160,1,3614,0
2481,1063,1762,2025-04-09 17:49:26.2498087,1,3616,0
2482,1063,1762,2025-04-09 17:49:32.1134193,1,3616,0
2483,1037,1764,2025-04-09 17:51:24.9949950,4,3618,0
2484,1090,1764,2025-04-09 17:53:14.7294443,11,3619,0
2485,1090,1764,2025-04-09 17:53:18.1525232,11,3620,0
2486,1019,1763,2025-04-09 18:22:40.5347698,11,3615,0
2487,1019,1766,2025-04-09 18:24:09.5952143,4,3625,0
2488,1019,1766,2025-04-09 18:26:50.4965011,11,3626,0
2489,1037,1767,2025-04-09 19:01:25.8740512,4,3629,0
2490,1035,1767,2025-04-09 19:03:38.8377540,11,3630,0
2491,1037,1767,2025-04-09 19:04:57.6753307,1,3631,0
2492,1035,1767,2025-04-09 19:05:55.4705629,11,3632,0
2493,1037,1767,2025-04-09 19:07:24.6364118,4,3633,0
2494,1035,1767,2025-04-09 19:08:42.1704817,11,3634,0
2495,1037,1767,2025-04-09 19:09:59.2947347,1,3635,0
2496,1037,1768,2025-04-09 19:13:11.4959560,4,3637,0
2497,1035,1768,2025-04-09 19:13:59.5724663,11,3638,0
2498,1037,1768,2025-04-09 19:14:51.2143174,2,3639,0
2499,1037,1769,2025-04-09 19:17:35.2157390,2,3641,0
2500,1037,1770,2025-04-09 19:23:40.3194402,4,3643,0
2501,1035,1770,2025-04-09 19:29:09.4697837,11,3644,0
2502,1037,1770,2025-04-09 19:30:01.7891161,1,3645,0
2503,1056,1770,2025-04-09 19:31:07.1457031,8,3646,0
2504,1037,1770,2025-04-09 19:32:53.1509543,2,3647,0
2505,1037,1771,2025-04-09 19:35:46.7495052,4,3649,0
2506,1035,1771,2025-04-09 19:37:16.5308080,11,3650,0
2507,1037,1771,2025-04-09 19:39:10.1165565,1,3651,0
2508,1056,1771,2025-04-09 19:39:30.7870340,8,3652,0
2509,1037,1771,2025-04-09 19:40:12.8511630,4,3653,0
2510,1035,1771,2025-04-09 19:41:02.2034839,11,3654,0
2511,1037,1771,2025-04-09 19:41:28.3469016,1,3655,0
2512,1056,1771,2025-04-09 19:42:20.1503812,1,3656,0
2513,1037,1772,2025-04-09 19:43:53.1565485,4,3658,0
2514,1035,1772,2025-04-09 19:44:31.8359804,11,3659,0
2515,1037,1772,2025-04-09 19:45:24.9788440,4,3660,0
2516,1035,1772,2025-04-09 19:45:56.9367810,11,3661,0
2517,1037,1772,2025-04-09 19:46:41.9611766,2,3662,0
2518,1037,1765,2025-04-09 19:56:58.3374683,1,3622,0
2519,1056,1765,2025-04-09 19:57:24.3613123,2,3663,0
2520,1037,1773,2025-04-09 20:07:19.3855943,4,3665,0
2521,1035,1773,2025-04-09 20:08:45.1050914,11,3666,0
2522,1037,1773,2025-04-09 20:10:43.7811417,1,3667,0
2523,1037,1774,2025-04-09 20:16:46.6081852,2,3669,0
2524,1023,1778,2025-04-09 22:12:39.5881255,1,3677,0
2525,1022,1778,2025-04-09 22:12:59.5013463,11,3678,0
2526,1037,1779,2025-04-10 08:35:42.6700975,4,3681,0
2527,1035,1779,2025-04-10 08:36:42.4528641,11,3682,0
2528,1037,1779,2025-04-10 08:40:01.8671524,4,3683,0
2529,1035,1779,2025-04-10 08:40:43.9184834,11,3684,0
2530,1037,1780,2025-04-10 08:44:41.9105817,4,3687,0
2531,1035,1780,2025-04-10 08:48:03.1446317,11,3688,0
2532,1037,1780,2025-04-10 08:48:54.6039995,4,3689,0
2533,1035,1780,2025-04-10 08:49:58.7469034,11,3690,0
2534,1037,1785,2025-04-10 10:14:51.0334520,1,3701,0
2535,1037,1786,2025-04-10 10:15:48.5890590,4,3703,0
2536,1035,1786,2025-04-10 10:25:37.7661589,11,3704,0
2537,1037,1786,2025-04-10 10:25:53.5134034,1,3705,0
2538,1037,1787,2025-04-10 12:07:29.1983853,4,3707,0
2539,1037,1790,2025-04-10 13:34:16.0582597,1,3714,0
2540,1035,1790,2025-04-10 13:35:52.5951636,11,3715,0
2541,1037,1790,2025-04-10 13:36:47.5335791,4,3716,0
2542,1035,1790,2025-04-10 13:37:43.3716502,11,3717,0
2543,1037,1791,2025-04-10 14:09:33.7374689,1,3720,0
2544,1037,1794,2025-04-10 14:24:42.6542359,4,3726,0
2545,1035,1794,2025-04-10 14:26:31.9933433,11,3727,0
2546,1037,1795,2025-04-10 14:29:06.0236652,4,3730,0
2547,1035,1795,2025-04-10 14:29:27.9854422,11,3731,0
2548,1037,1795,2025-04-10 14:29:38.1341431,1,3732,0
2549,1056,1795,2025-04-10 14:29:57.1225332,8,3733,0
2550,1037,1795,2025-04-10 14:30:54.6353160,2,3734,0
2551,1037,1796,2025-04-10 14:34:49.0398415,1,3736,0
2552,1056,1796,2025-04-10 14:35:05.8124465,2,3737,0
2553,1037,1797,2025-04-10 14:37:33.1563096,2,3739,0
2554,1037,1798,2025-04-10 15:02:54.1455278,4,3741,0
2555,1035,1798,2025-04-10 15:03:27.5901208,11,3742,0
2556,1035,1787,2025-04-13 10:37:28.9194284,11,3708,0
2557,1037,1790,2025-04-13 10:40:21.9621177,4,3718,0
2558,1035,1790,2025-04-13 10:42:28.4658916,11,3747,0
2559,1037,1800,2025-04-14 10:11:57.9166535,1,3750,0
2560,1037,1801,2025-04-14 10:45:34.1173704,1,3752,0
2561,1037,1805,2025-04-14 12:55:30.6303803,4,3761,0
2562,1035,1805,2025-04-14 13:04:58.6912443,11,3762,0
2563,1037,1805,2025-04-14 13:06:53.5791643,1,3763,0
2564,1037,1806,2025-04-14 13:29:39.8091979,4,3765,0
2565,1035,1806,2025-04-14 13:37:14.7145097,11,3766,0
