2713,0,1035,0,2025-04-09 19:43:31.4940374,3658,,0
2714,1772,1035,0,2025-04-09 19:44:31.8393701,,,0
2715,1772,1035,0,2025-04-09 19:45:56.9405151,,,0
2716,1765,1037,0,2025-04-09 19:56:58.3421984,,,0
2717,0,1035,0,2025-04-09 20:05:17.7436348,3665,,0
2718,1773,1035,0,2025-04-09 20:08:45.1114860,,,0
2719,1773,1037,0,2025-04-09 20:10:43.7846642,,,0
2720,0,1035,0,2025-04-09 20:11:57.4272505,3669,,0
2721,0,1035,0,2025-04-09 20:32:38.4416763,3671,,0
2722,0,1035,0,2025-04-09 20:33:36.5140061,3673,,0
2723,0,1035,0,2025-04-09 20:52:42.7094084,3675,,0
2724,0,1022,0,2025-04-09 22:12:01.3986882,3677,,0
2725,1778,1023,0,2025-04-09 22:12:39.6317809,,,0
2726,1778,1022,0,2025-04-09 22:12:59.5103966,,,0
2727,0,1035,0,2025-04-10 08:34:38.8922583,3681,,0
2728,1779,1035,0,2025-04-10 08:36:42.4679194,,,0
2729,1779,1035,0,2025-04-10 08:40:43.9251006,,,0
2730,0,1035,0,2025-04-10 08:43:42.9246182,3687,,0
2731,1780,1035,0,2025-04-10 08:48:03.1503669,,,0
2732,1780,1035,0,2025-04-10 08:49:58.7526779,,,0
2733,0,1022,0,2025-04-10 08:54:08.7384847,3693,,0
2734,0,1035,0,2025-04-10 09:24:36.7411965,3695,,0
2735,0,1022,0,2025-04-10 09:45:05.9220697,3697,,0
2736,0,1022,0,2025-04-10 09:49:03.4723917,3699,,0
2737,0,1035,0,2025-04-10 10:10:11.0547351,3701,,0
2738,0,1035,0,2025-04-10 10:11:26.6579761,3703,,0
2739,1785,1037,0,2025-04-10 10:14:51.0427602,,,0
2740,1786,1035,0,2025-04-10 10:25:37.7700785,,,0
2741,1786,1037,0,2025-04-10 10:25:53.5171128,,,0
2742,0,1035,0,2025-04-10 12:06:46.5618615,3707,,0
2743,0,1037,0,2025-04-10 13:02:00.1017879,3710,,0
2744,0,1035,0,2025-04-10 13:03:58.5526413,3712,,0
2745,0,1035,0,2025-04-10 13:30:05.2856278,3714,,0
2746,1790,1037,0,2025-04-10 13:34:16.0824681,,,0
2747,1790,1035,0,2025-04-10 13:35:52.5993618,,,0
2748,1790,1035,0,2025-04-10 13:37:43.3775442,,,0
2749,0,1035,0,2025-04-10 14:09:03.5072373,3720,,0
2750,1791,1037,0,2025-04-10 14:09:33.7417067,,,0
2751,0,1035,0,2025-04-10 14:10:58.2752807,3722,,0
2752,0,1037,0,2025-04-10 14:22:51.6313313,3724,,0
2753,0,1035,0,2025-04-10 14:23:38.0918176,3726,,0
2754,1794,1035,0,2025-04-10 14:26:31.9983703,,,0
2755,0,1035,0,2025-04-10 14:28:05.8464930,3730,,0
2756,1795,1035,0,2025-04-10 14:29:27.9893911,,,0
2757,1795,1037,0,2025-04-10 14:29:38.1385929,,,0
2758,0,1035,0,2025-04-10 14:34:29.6317937,3736,,0
2759,1796,1037,0,2025-04-10 14:34:49.0448656,,,0
2760,0,1035,0,2025-04-10 14:36:44.3734217,3739,,0
2761,0,1035,0,2025-04-10 15:02:23.7930279,3741,,0
2762,1798,1035,0,2025-04-10 15:03:27.5951144,,,0
2763,0,1022,0,2025-04-10 15:57:54.5348342,3745,,0
2764,1787,1035,0,2025-04-13 10:37:28.9437713,,,0
2765,1790,1035,0,2025-04-13 10:42:28.4737324,,,0
2766,0,1037,0,2025-04-14 10:11:18.2133177,3750,,0
2767,1800,1037,0,2025-04-14 10:11:57.9356767,,,0
2768,0,1035,0,2025-04-14 10:24:04.6791432,3752,,0
2769,1801,1037,0,2025-04-14 10:45:34.1243956,,,0
2770,0,1037,0,2025-04-14 11:12:09.1400323,3755,,0
2771,0,1037,0,2025-04-14 11:12:57.0803764,3757,,0
2772,0,1022,0,2025-04-14 12:18:10.5793234,3759,,0
2773,0,1035,0,2025-04-14 12:53:26.5215122,3761,,0
2774,1805,1035,0,2025-04-14 13:04:58.7147395,,,0
2775,1805,1037,0,2025-04-14 13:06:53.5849991,,,0
2776,0,1035,0,2025-04-14 13:27:03.2867172,3765,,0
2777,1806,1035,0,2025-04-14 13:37:14.7253028,,,0
2778,0,1037,0,2025-04-15 08:49:57.3355685,3769,,0
2779,0,1037,0,2025-04-15 10:17:55.1074829,3771,,0
2780,0,1037,0,2025-04-15 10:19:11.6378055,3773,,0
2781,0,1093,0,2025-04-15 12:29:18.2706300,3775,,0
2782,0,1093,0,2025-04-15 12:31:34.3586110,3777,,0
2783,0,1093,0,2025-04-15 12:33:09.5799697,3779,,0
